User	Item_tr	Item_te	Rank	Conf_score_tr	Conf_score_te
44	331	882	69	-0.45188874	1.0434147
44	471	271	70	1.2798855	1.3127388
44	12	1142	71	0.85720545	-1.5977926
44	323	1017	72	0.150947	1.9290276
44	244	20	73	0.046253346	-0.5709493
44	1	323	74	1.0921941	0.8088569
44	476	936	75	-0.9955165	-0.9664917
44	531	121	76	-0.0438903	-1.0418063
44	1171	25	77	1.6698422	0.13535655
44	887	1008	78	-0.40843344	0.93347305
44	282	126	79	1.1866746	-0.8798484
44	170	458	80	1.0601368	-1.1181967
44	224	1067	81	0.107593216	0.6079515
44	181	347	82	0.016946312	0.18672244
44	515	315	83	0.86734384	-0.5390005
44	462	15	84	-0.6564095	-0.2859512
44	332	1009	85	-0.100197464	0.56837195
44	628	919	86	0.6581847	0.46374768
44	15	872	87	0.12420623	0.30693096
44	1134	751	88	0.66156155	1.5252753
44	117	262	89	0.44349733	-0.8409305
44	1067	221	90	1.021543	0.28113836
44	274	304	91	-1.4830883	0.107049905
44	408	1022	92	-0.14970635	0.8958292
44	312	147	93	1.1796777	2.4177876
44	257	249	94	1.391232	1.5685169
44	6	531	95	0.4332258	-0.07219264
44	874	547	96	0.46739313	0.8811439
44	919	1014	97	-0.45012653	-1.0384037
44	845	895	98	0.7485537	-0.3662407
44	284	295	99	-0.0060837967	0.1906489
44	315	181	100	0.72857666	-0.54845923
45	50	50	1	1.2098348	-1.0549994
45	135	1	2	1.2549986	-1.3044598
45	194	134	3	0.90693223	0.18573305
45	209	191	4	0.26773316	-0.7404167
45	216	137	5	2.0159407	0.52197385
45	208	208	6	1.3773599	-0.9926218
45	474	153	7	-0.5337628	1.5208114
45	191	483	8	1.4351699	0.045674305
45	89	216	9	0.13363785	0.6741684
45	435	286	10	1.2354716	-1.4091772
45	172	209	11	0.54137635	-1.3644358
45	286	269	12	1.494464	-0.32755882
45	137	496	13	1.1738493	-0.68869346
45	483	479	14	1.0777215	0.29906568
45	1	8	15	1.5333588	-0.08442736
45	180	135	16	0.5423023	0.92278594
45	202	194	17	1.4365113	-0.3352103
45	462	423	18	0.77727515	-1.7127928
45	69	237	19	-0.9711282	-0.012766337
45	170	213	20	-0.3747206	0.20086284
45	197	154	21	-0.9565609	-0.0630966
45	150	47	22	-0.29936847	-0.0032839924
45	8	268	23	-2.3500345	-0.34015548
45	83	152	24	-0.83649135	1.4723554
45	269	132	25	0.071271114	-0.051905394
45	659	432	26	-0.61628586	0.9892734
45	179	197	27	-0.84817886	-0.5918229
45	258	462	28	-0.79473263	-2.164984
45	154	179	29	0.35636023	-1.5967703
45	153	169	30	-1.1690063	0.21703635
45	196	202	31	-0.8699848	-0.37042442
45	432	318	32	-0.80020887	1.2510141
45	134	508	33	0.15376656	-0.01430138
45	527	99	34	-1.0924038	0.73884004
45	64	83	35	-0.0015577562	0.36376557
45	479	474	36	-0.63094276	-1.0793226
45	176	170	37	-1.0873181	-1.130529
45	169	109	38	0.04904227	0.6029761
45	187	234	39	-1.363053	-0.4131565
45	433	185	40	-0.9282109	-1.2594508
45	237	527	41	-0.75504726	-0.14654495
45	496	69	42	-0.55231947	-1.7641312
45	152	529	43	-1.4032834	0.96043783
45	511	221	44	-0.44074735	-1.5169488
45	28	367	45	-1.2677624	-1.7646738
45	132	287	46	-0.70392185	0.062449105
45	405	64	47	0.17615868	0.08198196
45	482	258	48	1.3019078	-1.3095044
45	480	150	49	1.0161418	0.25684822
45	657	289	50	-0.03189832	-0.6665072
45	603	274	51	-0.2784083	-0.24425876
45	484	478	52	-0.54919	0.40473554
45	508	482	53	0.106909774	-1.1128086
45	318	531	54	0.08050988	-0.30399612
45	235	507	55	2.9360912	3.3556116
45	183	28	56	0.52374065	2.6909592
45	582	171	57	0.427733	1.1416224
45	79	45	58	1.9450539	2.3122132
45	515	257	59	1.0096902	1.500973
45	234	705	60	1.7538459	0.84890425
45	87	143	61	2.3823543	1.4655046
45	513	435	62	1.7128918	1.6710033
45	32	419	63	2.5330765	1.4064213
45	10	631	64	1.353489	2.0560904
45	22	480	65	1.3014288	2.9236593
45	268	582	66	-0.7345102	1.7463974
45	91	10	67	-0.22804567	1.7492574
45	367	65	68	-0.896421	-0.20013258
45	517	418	69	-0.47684008	0.9939087
45	61	321	70	1.1141111	1.1633343
45	182	95	71	0.7901402	1.3203026
45	190	91	72	-0.12502038	0.6783879
45	47	89	73	-0.22967514	0.7437923
45	52	129	74	1.170369	0.47763732
45	429	290	75	0.45958543	0.540853
45	24	196	76	0.8567431	0.6474668
45	476	59	77	0.39323744	0.6078945
45	60	224	78	1.8307799	0.75379413
45	647	488	79	1.0565292	1.1282583
45	710	381	80	0.4931847	0.28221095
45	199	189	81	1.5813608	0.686327
45	86	133	82	1.0524473	0.41102913
45	507	294	83	0.08565931	0.7116368
45	274	485	84	0.4043386	-0.23261309
45	143	515	85	1.6920948	1.3807294
45	201	659	86	1.1579559	1.6511358
45	423	166	87	0.2014027	0.7712462
45	224	190	88	1.5891055	1.7964978
45	205	88	89	-0.010318184	-0.6417883
45	109	513	90	0.2299076	-1.4667268
45	294	657	91	1.2843559	-0.44748527
45	163	952	92	0.15922238	-0.6506794
45	705	512	93	1.0866802	0.0698835
45	198	629	94	1.2911488	0.085220456
45	692	640	95	0.7046304	-0.7169849
45	732	79	96	2.6141384	0.14548817
45	748	504	97	0.84060186	1.7297419
45	529	48	98	1.840793	-0.36087075
45	289	200	99	1.2764916	0.39359862
45	95	235	100	-0.22661425	-0.836999
46	300	333	1	-0.1053508	-0.42456114
46	269	300	2	-0.26922658	0.20699671
46	301	328	3	0.28053945	0.19182701
46	313	269	4	0.5293685	-0.26458788
46	327	340	5	0.13514614	-0.26549494
46	328	327	6	0.32516333	-0.7491086
46	307	326	7	-0.89411956	-0.046702087
46	245	270	8	1.2115723	1.3480135
46	292	307	9	1.4510239	1.0244445
46	270	313	10	1.969587	1.2549686
46	690	678	11	0.8427227	2.7739
46	333	331	12	0.9065651	3.5218747
46	331	323	13	2.1120584	1.0852962
46	304	748	14	0.9984806	0.0151067395
46	326	690	15	1.334383	2.1780195
46	306	682	16	2.472871	1.2572261
46	242	264	17	1.8476735	2.4946287
46	340	292	18	1.4368806	1.9291433
46	748	259	19	1.302377	3.0171378
46	323	324	20	1.8751267	2.0841537
46	299	242	21	3.4766593	2.019027
46	324	262	22	1.3551412	1.0338038
46	9	881	23	2.0801392	3.0915678
46	100	305	24	2.1492727	3.3320475
46	262	887	25	3.0126877	2.9656339
46	127	879	26	-0.09901425	0.61315197
46	310	260	27	-1.3584278	-0.4722001
46	272	310	28	-2.4375694	-0.63888174
46	305	315	29	-0.93392456	0.24568512
46	682	100	30	-1.0152371	-1.1268262
46	887	306	31	-0.76561636	0.42397776
46	243	272	32	-1.8220634	0.75945926
46	678	875	33	1.6984465	-1.6682506
46	285	358	34	-0.5554777	-1.0258642
46	875	877	35	-0.98432004	0.24465422
46	276	243	36	-0.60383373	-1.3588481
46	876	343	37	-0.47026232	0.3742743
46	874	271	38	-1.1284593	-0.570227
46	50	299	39	0.6655147	0.069980055
46	259	876	40	-1.5168054	-1.1669688
46	751	895	41	0.07614919	-0.025121098
46	750	749	42	1.6181597	-0.33537188
46	311	874	43	-1.7324309	-0.53592706
46	879	750	44	-2.4888623	0.92933655
46	264	285	45	-2.8420558	-0.3129926
46	475	751	46	-0.7646532	0.51482534
46	515	688	47	-0.77460515	1.8204482
46	260	937	48	-1.9308352	-0.26848373
46	116	304	49	-1.3254277	0.45273346
46	275	475	50	-0.033935845	-0.24057478
46	346	886	51	-1.7747664	2.4017625
46	137	880	52	-0.27342856	0.13524978
46	749	989	53	0.45931056	0.8347233
46	508	1	54	-1.0309886	2.3768687
46	14	312	55	-0.7410846	-0.36084428
46	886	336	56	-0.36434516	2.046504
46	754	50	57	-2.1098146	1.189728
46	880	882	58	0.42856607	-0.6804675
46	347	346	59	-0.6925916	-1.0296721
46	813	330	60	-0.6667794	2.6848047
46	124	948	61	-0.6050644	2.1587048
46	7	338	62	-0.98161453	1.904677
46	882	538	63	-0.828423	-0.7644504
46	358	237	64	-1.0025195	-0.05413937
46	336	276	65	-1.0883245	2.984502
46	271	508	66	-0.6536447	-0.20080385
46	514	316	67	-0.97650605	-1.0157285
46	990	246	68	0.005652398	0.4853717
46	991	347	69	-0.36311984	-0.31954637
46	877	995	70	2.2010565	0.11915214
46	591	687	71	-1.6775174	-0.15955813
46	221	9	72	-0.6682949	-0.0010813558
46	339	813	73	2.824332	2.2910597
46	995	127	74	1.757677	1.6376169
46	192	7	75	2.7778742	1.2297168
46	329	275	76	2.103539	2.477477
46	187	898	77	1.7460853	3.1467795
46	359	1025	78	1.4875599	3.0477111
46	937	680	79	0.66767585	1.5587175
46	98	261	80	2.901624	1.4856799
46	330	329	81	-0.22934917	0.51261836
46	687	683	82	0.74892175	0.5300072
46	654	308	83	-0.58457816	0.11055918
46	680	287	84	2.2693624	0.2264075
46	881	293	85	0.4616337	2.4941442
46	1296	878	86	2.3290355	0.038184203
46	938	257	87	0.8950269	2.6035216
46	989	938	88	0.25123048	2.3903205
46	523	111	89	-0.09488522	0.36562455
46	895	539	90	0.5098977	-2.2223778
46	315	266	91	0.07746093	0.57874227
46	984	311	92	-0.89199924	-0.67643285
46	237	116	93	-0.97961104	1.1204025
46	676	990	94	-0.82132435	0.180321
46	150	591	95	-0.4736281	1.0598859
46	23	1296	96	-0.6485479	1.3442829
46	338	754	97	-0.7562041	0.5258153
46	56	1280	98	-0.32139987	0.59976614
46	744	15	99	-0.24776281	-0.36228502
46	1265	359	100	-0.6682635	-1.4484458
47	125	685	1	-0.3039009	-0.28840455
47	282	1016	2	-1.3112742	-0.038552262
47	111	300	3	-1.0542423	0.6380495
47	9	148	4	-0.38698566	0.28275347
47	300	411	5	-0.72652274	0.42833236
47	596	111	6	-0.09537905	0.6427642
47	24	9	7	-1.3805661	0.049255565
47	328	845	8	0.41620913	-0.864565
47	685	273	9	-1.073775	-1.9850851
47	411	595	10	-0.8559599	0.40845034
47	1016	123	11	0.23244835	-0.5397442
47	845	240	12	-2.156004	-0.04714129
47	455	24	13	-0.52590823	-0.25847033
47	273	333	14	-1.0614493	-2.1086092
47	1014	820	15	0.0052190833	-1.1682479
47	928	924	16	-1.4765352	-0.42654252
47	763	977	17	0.93873453	-1.1048155
47	243	1051	18	0.0831315	0.3593093
47	473	477	19	-0.27581272	0.17711625
47	477	105	20	0.038924366	-0.3748171
47	820	271	21	-1.1911666	-1.4864953
47	924	827	22	-0.34689292	-2.2189891
47	628	243	23	-0.11034016	-1.8480705
47	123	275	24	-0.78042066	-0.7301986
47	240	1060	25	-0.245308	-1.0708896
47	1012	934	26	-0.4566195	-1.2244788
47	275	628	27	-0.12728383	1.7568055
47	148	363	28	-0.30011514	-0.7111245
47	278	79	29	-0.08674391	0.6636157
47	475	455	30	-0.74905586	-0.6519461
47	126	1011	31	0.9397238	-0.60688937
47	283	993	32	0.180869	-0.6511728
47	122	307	33	-0.9783044	-1.0313855
47	105	246	34	0.89732355	0.8082343
47	595	544	35	0.3758953	-0.6857069
47	508	412	36	0.76772374	-1.133365
47	289	879	37	0.13197564	0.54837817
47	358	840	38	0.26981413	-0.048198663
47	129	283	39	-0.7124914	-0.81549233
47	21	473	40	-0.7662613	-1.1659292
47	304	280	41	2.4158676	-0.88899606
47	934	763	42	2.2689915	2.238493
47	369	304	43	1.165847	0.33218583
47	285	122	44	0.4265772	2.126003
47	246	369	45	-0.33311373	0.9760597
47	325	751	46	0.85334396	-1.8045584
47	993	475	47	1.2323242	0.40154105
47	259	515	48	1.3320696	2.2208908
47	109	841	49	1.9062043	-1.4148136
47	412	458	50	1.894435	0.56368273
47	827	1012	51	1.0602205	-0.45599782
47	280	278	52	2.054541	-1.1296968
47	841	929	53	0.56564087	0.4530137
47	307	687	54	0.5092264	-0.081782
47	879	21	55	0.63424164	-0.08431838
47	301	259	56	0.5644451	1.1778152
47	124	508	57	-0.591665	0.46300754
47	929	456	58	1.1114687	1.7635419
47	1060	596	59	1.2688029	0.37347898
47	333	332	60	-0.7801061	0.73074573
47	98	1034	61	-0.2201892	-0.8387522
47	1011	326	62	-1.1230316	-0.60906655
47	254	285	63	0.75766146	2.0914204
47	456	986	64	-0.20869751	-0.19981161
47	268	289	65	1.783028	1.2910045
47	260	269	66	2.3771977	1.7157725
47	326	321	67	1.4244735	1.8050772
47	3	1049	68	1.1377773	0.35329375
47	975	819	69	1.0201193	1.0755863
47	840	620	70	1.5924965	-0.82270765
47	977	96	71	1.7407851	0.88106817
47	13	895	72	0.5203626	0.7176295
47	271	124	73	-0.18128933	0.665957
47	1315	1089	74	0.6104648	-0.17035963
47	14	740	75	0.9833547	0.24629852
47	984	406	76	0.46295202	0.70131886
47	1051	310	77	1.0888841	1.0695864
47	1197	195	78	1.085731	0.8883765
47	150	302	79	2.1567032	1.7461475
47	458	13	80	1.3051152	1.1292377
47	321	1197	81	-0.21483286	0.3148547
47	1048	358	82	0.36943582	1.569903
47	332	342	83	0.13100469	0.6244879
47	1278	254	84	-0.024568852	0.3984339
47	892	538	85	0.79715145	0.13776466
47	713	975	86	0.36062434	1.0567799
47	846	925	87	0.8181109	0.017712696
47	1040	982	88	-0.30525738	-0.36329684
47	220	22	89	0.748177	-0.2834753
47	1034	689	90	1.3813702	-0.36792946
47	408	109	91	-0.09475447	0.4078436
47	172	984	92	1.5600616	0.71100104
47	515	829	93	0.37311187	-0.78928065
47	544	3	94	-0.4223094	0.15759361
47	71	833	95	3.1579084	1.9140599
47	819	38	96	-0.90089667	2.363205
47	287	343	97	0.31820184	0.043433197
47	1033	1001	98	-0.043376535	1.2436749
47	762	1277	99	-0.7516306	0.22688763
47	760	684	100	1.9748341	3.4689033
48	258	258	1	0.27107087	-0.32983518
48	313	50	2	1.0647901	-0.3127238
48	50	313	3	0.5290007	2.7860198
48	300	271	4	-0.13873579	0.5419266
48	751	302	5	-0.71603674	1.7507156
48	286	300	6	0.5336778	1.5915407
48	269	269	7	-0.3450036	1.4420226
48	748	751	8	-0.15189737	0.5430293
48	271	748	9	0.53791726	-0.4169528
48	222	328	10	3.8187754	3.479608
48	127	340	11	1.840918	0.9355017
48	328	100	12	2.3099744	3.1759603
48	307	270	13	-0.8486014	1.3268552
48	174	257	14	0.60232913	-0.042708777
48	270	174	15	2.2529688	0.65498674
48	100	343	16	0.45542213	-0.7498113
48	272	307	17	2.2060826	0.49979854
48	210	56	18	-0.11997701	-0.081907004
48	302	210	19	-0.629972	0.5883454
48	173	172	20	0.7821641	0.49252504
48	323	347	21	1.5160463	-0.8756868
48	172	272	22	-0.19364417	-0.67551
48	301	79	23	-0.24388604	-1.0600772
48	257	144	24	2.125865	-1.0334709
48	1	173	25	0.5159502	1.0266657
48	195	222	26	1.624717	1.9695185
48	327	1	27	1.6077491	0.46737266
48	56	286	28	1.5841911	2.423493
48	260	301	29	0.30340302	1.0712988
48	678	195	30	-0.42212257	0.6574816
48	515	750	31	0.29851422	-0.52190965
48	326	879	32	0.60277617	-0.014058083
48	289	250	33	-0.096401036	0.5098814
48	879	326	34	-0.019870868	1.1549946
48	340	96	35	0.1149375	-0.37347
48	690	127	36	-1.6008519	0.038197506
48	343	690	37	-2.3797328	-0.19786862
48	22	7	38	-0.3057396	-0.01663806
48	347	298	39	-1.0309558	0.111992575
48	168	316	40	-1.7760209	0.97198284
48	228	289	41	-0.6736621	0.064784266
48	96	228	42	-0.16444072	-0.61469305
48	250	678	43	-0.41407275	2.6465638
48	303	168	44	-1.2725636	-0.3429405
48	79	183	45	-1.0542213	0.62380236
48	7	327	46	-0.04634694	0.6177398
48	245	538	47	-0.045754656	0.4786845
48	117	264	48	-2.0638092	-1.677628
48	321	331	49	1.5059245	0.41731155
48	89	323	50	-0.8757367	-0.3455249
48	183	242	51	1.3186849	-0.36854655
48	354	515	52	0.2872472	-1.1015146
48	98	310	53	0.93987876	0.9332488
48	511	154	54	-0.8251191	0.55378026
48	310	898	55	-0.16521199	0.724777
48	332	324	56	-0.09035837	0.7098256
48	331	245	57	0.6696497	-1.1391453
48	750	175	58	0.684456	-0.14078024
48	435	431	59	-0.26415342	0.57661086
48	298	260	60	-1.2762831	-0.6377755
48	144	887	61	0.23854083	0.51479167
48	324	117	62	-0.4527838	-1.474759
48	510	342	63	1.0154551	0.6412376
48	480	246	64	0.54223263	0.47013968
48	304	405	65	0.71977866	-0.89685315
48	475	511	66	0.89866316	1.4861517
48	187	682	67	0.8491314	-0.5653485
48	24	22	68	-1.1717734	0.56033933
48	264	321	69	nan	-0.25151792
48	311	303	70	-0.52202463	-1.9438517
48	292	121	71	-0.7361059	2.0371082
48	121	305	72	-0.28673893	-2.1561854
48	316	403	73	-0.54709613	-0.8339292
48	538	435	74	-0.24159269	-0.24277912
48	204	98	75	2.1564782	0.75692874
48	265	204	76	1.4201415	1.4328449
48	319	231	77	0.4239884	-0.19012903
48	194	319	78	1.1160389	2.3722792
48	431	603	79	0.26030895	-0.42495477
48	150	184	80	0.9785671	-1.9270924
48	603	510	81	0.97767127	-1.9065821
48	403	354	82	1.6947442	-0.03388276
48	242	657	83	-0.91655856	-0.936642
48	191	539	84	0.94239575	-1.5492618
48	83	209	85	-0.6912096	-1.6599071
48	682	24	86	0.4129381	-1.949573
48	229	1016	87	1.6491325	-1.1720136
48	405	332	88	-0.13028885	-1.4774628
48	12	311	89	-0.612001	-0.15238202
48	336	249	90	1.3212398	1.625877
48	248	306	91	1.4634228	1.2753109
48	182	475	92	2.2285342	2.6923387
48	474	890	93	2.0763075	1.1622466
48	312	248	94	0.6244633	1.4998636
48	211	95	95	2.3825154	2.3997452
48	483	153	96	1.6284404	0.8580134
48	9	304	97	0.8217701	2.6704822
48	293	2	98	1.5697672	1.4347472
48	135	182	99	-0.35033607	0.8137592
48	275	749	100	-1.5712432	1.5642064
49	300	300	1	1.0081378	-0.32674652
49	245	302	2	1.3737028	0.034815624
49	301	340	3	0.17793809	0.136372
49	269	332	4	-0.6418212	0.4291238
49	748	748	5	-0.17424452	0.28317854
49	270	245	6	-0.4897893	1.4589796
49	327	269	7	-0.77306473	1.1361545
49	289	301	8	0.4204486	0.68285954
49	332	270	9	0.34837845	0.31160587
49	751	678	10	1.8660635	0.16652876
49	268	895	11	-2.4356685	0.3019303
49	302	751	12	2.309207	0.5501384
49	321	879	13	0.5388075	1.6928481
49	292	327	14	2.4276848	0.82504475
49	303	310	15	-0.12913252	0.42082664
49	310	289	16	-0.49181628	0.31221285
49	750	259	17	-1.315559	1.4805762
49	304	750	18	2.0223238	-0.1122533
49	340	268	19	0.5000001	-1.3826228
49	879	321	20	0.51610637	-0.9815674
49	678	343	21	0.4350134	1.6708473
49	682	538	22	0.57474184	2.5000694
49	306	347	23	-1.1442193	1.2066804
49	299	316	24	0.37837002	1.3111323
49	259	303	25	-0.24104097	0.5120273
49	347	292	26	-0.808428	0.27766776
49	319	898	27	-0.47413206	1.3807447
49	271	873	28	-1.534277	1.0782933
49	754	346	29	-1.2046849	1.625399
49	50	264	30	-1.1711683	0.7267522
49	260	260	31	-0.5923022	0.20551105
49	243	304	32	-0.4741731	-0.5265962
49	127	312	33	-0.8144336	0.17542435
49	311	338	34	-0.1597671	0.12761188
49	895	358	35	0.64982224	0.8975724
49	873	243	36	0.42283833	0.8597572
49	358	887	37	0.09908381	-0.87782204
49	880	319	38	0.047954705	0.99362206
49	346	880	39	0.7410585	0.37197682
49	354	306	40	0.7545542	-0.56742007
49	876	877	41	1.135821	0.16118246
49	887	299	42	0.4516574	1.3570251
49	325	342	43	0.4607505	1.7771965
49	305	329	44	1.7575538	1.8862722
49	689	881	45	-0.24582501	-0.119041204
49	343	242	46	-0.1284124	1.2292848
49	9	305	47	0.06195149	-0.04130552
49	262	689	48	0.027399061	1.6836756
49	242	754	49	-0.07985486	0.55077803
49	687	324	50	0.907319	1.7472177
49	339	749	51	0.6144913	0.64362633
49	316	876	52	0.3478776	-0.83416736
49	538	539	53	1.3579341	-0.78798884
49	338	937	54	1.237644	0.12626585
49	875	687	55	-0.106637865	-0.39335087
49	336	325	56	-0.41491488	-0.14351743
49	324	688	57	-0.309619	-1.1094959
49	312	892	58	0.3464863	0.63780844
49	329	355	59	-1.8091111	0.26657915
49	100	348	60	0.25942376	0.29152697
49	344	872	61	-0.16865993	-0.3985421
49	984	683	62	1.5140907	0.614624
49	988	354	63	0.13840945	-0.64198244
49	237	311	64	0.7454662	-0.9922277
49	342	336	65	1.0246611	0.56656295
49	886	1025	66	1.8103598	-0.5498468
49	749	339	67	-0.36896008	0.92508763
49	877	875	68	2.0856056	-0.75568867
49	264	362	69	-0.2356451	0.5953388
49	181	344	70	0.0045527965	1.2875814
49	898	680	71	-0.23384532	0.24821329
49	1025	50	72	-0.056177236	-0.07607965
49	117	334	73	-0.4417342	0.21885133
49	276	882	74	0.2715476	-1.1909208
49	222	886	75	-1.1038795	-0.09022561
49	350	352	76	0.124941036	0.19989266
49	275	989	77	1.6191412	-1.0317593
49	892	345	78	0.23211014	-0.30177602
49	352	359	79	-0.12497989	1.1062251
49	515	266	80	1.7757107	0.50108427
49	359	237	81	0.67128074	0.03236719
49	881	350	82	-0.90236294	-0.29617754
49	349	262	83	-0.44200015	0.32678798
49	591	330	84	-0.4070917	0.18232483
49	938	257	85	-0.0045004524	0.26313576
49	334	100	86	-1.249816	0.12501751
49	22	117	87	-0.8003443	-0.78338987
49	680	988	88	-1.4416145	-0.07261287
49	255	938	89	-0.75734335	-0.2972058
49	872	905	90	-0.43609923	-1.3059783
49	989	349	91	-0.7079659	0.6015456
49	683	181	92	-0.044768035	1.1550193
49	362	471	93	-0.47758758	0.539669
49	882	984	94	-0.59149784	-0.30158442
49	345	308	95	-0.7542088	0.6137716
49	990	948	96	-2.039032	-0.3156206
49	539	1280	97	0.7118735	-0.15790638
49	308	990	98	1.4679503	0.86694646
49	937	1	99	-0.30860478	-0.80149317
49	905	908	100	-0.5005457	-1.5264311
50	127	79	1	0.7685384	-1.2304419
50	222	269	2	-1.0503838	-1.5321668
50	121	121	3	-0.06786036	-1.5687824
50	269	283	4	0.4359694	-0.3420886
50	268	275	5	0.6949306	-0.8983335
50	748	25	6	-0.8582634	-0.8775288
50	275	111	7	-0.6429495	-0.22235394
50	25	222	8	0.7313571	-0.78654206
50	245	13	9	-1.2524343	-0.90306807
50	283	255	10	-0.17772421	-1.4966496
50	301	11	11	-0.8298607	-1.2471547
50	111	250	12	-1.3385607	-1.6743642
50	515	134	13	0.20566064	-0.8289514
50	255	340	14	-0.48476285	-0.16425978
50	250	684	15	-1.5385835	0.87752
50	79	748	16	-1.6319577	1.1441243
50	678	210	17	-0.21279469	-0.10478203
50	289	203	18	-0.76715666	1.8478917
50	210	150	19	0.15640938	2.6660469
50	150	245	20	-0.18454574	0.82124996
50	483	515	21	-0.9595543	2.8119497
50	11	118	22	-0.18442208	3.094879
50	322	483	23	0.4738557	0.22052242
50	182	744	24	0.9054253	0.8031695
50	180	289	25	2.0104814	1.2766409
50	270	197	26	0.38014698	0.13725942
50	13	511	27	0.7774437	-0.9373037
50	173	479	28	-0.08057693	-0.9876817
50	272	246	29	-1.5244392	-0.13933703
50	197	628	30	0.16364966	-0.2183641
50	321	315	31	-0.3169324	-0.41754285
50	323	151	32	0.15293524	0.34188315
50	28	322	33	-0.31484434	-1.3806102
50	153	321	34	-0.13334739	0.48706466
50	260	301	35	1.0650038	-0.6963027
50	118	272	36	0.06242691	0.24982013
50	546	270	37	0.28449276	-0.95173395
50	408	268	38	-0.3566269	-0.1876419
50	744	546	39	0.32833976	0.104889855
50	246	291	40	1.1604149	-1.4973794
50	340	97	41	1.7385975	-0.557046
50	628	238	42	0.11467877	-0.2414391
50	202	156	43	0.81214803	-0.53996205
50	203	346	44	1.2381785	-0.034301907
50	151	252	45	1.2789074	-0.22249639
50	196	480	46	0.49718106	-0.19550481
50	315	202	47	1.1459551	-0.09791549
50	249	28	48	0.038327895	1.0000833
50	879	427	49	-0.033299133	0.96916175
50	479	323	50	0.10887912	-0.37521708
50	228	310	51	-0.097172014	-1.173211
50	310	603	52	1.5244805	1.8474844
50	480	249	53	2.9865324	3.0317059
50	97	82	54	1.8146243	1.623671
50	156	199	55	3.376254	0.54676205
50	175	509	56	3.123502	0.6049664
50	83	311	57	1.7988921	0.4530451
50	291	566	58	-0.21454428	1.5299227
50	134	295	59	1.5193175	0.57274836
50	238	582	60	0.21269462	2.9838402
50	169	678	61	1.8596358	2.3424528
50	358	148	62	1.5044498	1.1939819
50	10	179	63	0.14638168	1.0720677
50	188	86	64	-0.076470435	2.9076593
50	582	332	65	1.5891302	1.2984595
50	252	186	66	-0.6154868	1.5367237
50	462	735	67	0.8892366	0.94956124
50	277	185	68	0.80710226	-0.691497
50	168	317	69	2.3130357	1.056449
50	511	535	70	0.3864278	-0.7040248
50	331	265	71	-0.36365113	0.035766844
50	325	77	72	0.5206401	-0.562392
50	292	879	73	2.1019528	-0.28364474
50	306	462	74	3.6076787	2.2493918
50	423	88	75	0.96863693	1.0983541
50	1011	347	76	0.710991	0.057580307
50	924	331	77	1.0035646	-0.70262945
50	164	568	78	0.26749334	0.19479533
50	596	287	79	0.7159378	0.284848
50	332	23	80	-0.09400006	0.77120715
50	132	498	81	-0.4593038	-1.0071516
50	317	1011	82	0.75261444	1.4446187
50	265	657	83	2.3418703	2.9156024
50	179	192	84	1.5700183	-1.4419144
50	123	732	85	1.5812206	-1.1806358
50	346	529	86	1.424973	0.7444391
50	192	458	87	0.6954996	0.07809472
50	154	207	88	0.35077608	-0.44338647
50	23	305	89	0.72080505	0.6412353
50	148	292	90	1.7544739	1.5359739
50	42	408	91	0.7675772	1.6052049
50	311	169	92	0.086623706	1.0890298
50	324	161	93	-0.11372064	0.30359054
50	427	226	94	1.3469081	0.1323255
50	866	692	95	1.1687053	-0.017372057
50	458	306	96	1.2308772	1.192102
50	919	1014	97	1.421053	1.175807
50	347	175	98	0.55097884	0.35613695
50	603	1134	99	1.3036034	2.1467488
50	86	936	100	2.6154366	0.97564673
51	288	288	1	0.6397559	1.9197332
51	245	245	2	1.169351	3.0725627
51	748	748	3	2.1496534	0.67278445
51	323	307	4	0.4373929	0.18139184
51	326	326	5	0.33639485	1.3517963
51	271	322	6	0.18240264	1.9551768
51	322	332	7	1.5327666	1.1630645
51	127	323	8	1.0565194	0.48153916
51	332	340	9	0.15162864	1.027368
51	222	148	10	0.9828801	0.2456295
51	268	324	11	1.3063153	-0.7933175
51	307	127	12	0.18078892	-1.0562301
51	125	930	13	0.1373884	-1.3660625
51	568	151	14	1.2107402	-0.6228153
51	228	295	15	0.31104487	0.16157722
51	471	475	16	0.8943359	0.121512376
51	82	289	17	2.2303848	1.4324497
51	289	325	18	1.2577531	1.2237633
51	147	292	19	1.1361473	0.6866687
51	292	125	20	1.1681155	2.2053983
51	325	321	21	1.4484247	0.3712971
51	210	147	22	1.9177094	-0.9356303
51	144	272	23	2.9272296	2.481368
51	385	568	24	1.2705377	2.1139812
51	148	744	25	1.8061175	2.2580214
51	284	248	26	2.0271897	1.8119175
51	324	264	27	1.2496616	2.3178186
51	161	82	28	1.9886316	2.220952
51	24	403	29	-0.30359164	1.256031
51	182	508	30	-0.18579224	1.5155904
51	291	252	31	2.4564998	1.8186327
51	403	831	32	-0.7455416	0.38093334
51	321	455	33	-0.69408214	1.2624208
51	295	145	34	-0.13651657	0.8611156
51	252	231	35	-0.40215	-0.5780815
51	68	872	36	1.2683774	-0.15141001
51	188	144	37	0.33329073	-0.3780316
51	223	161	38	0.23387192	1.8687389
51	475	458	39	-0.3290932	1.1997747
51	264	319	40	1.3082092	1.3104519
51	187	210	41	0.6154634	-0.7632726
51	28	1016	42	2.0845716	2.5183647
